AuthorID,Author,Date,Content,Attachments,Reactions
"682723445644984349","shishhkebab","2024-03-29T22:49:55.6830000-04:00","committed to yale on a full ride, planning to major in applied mathematics!! boola boola 💙💙","","🎉 (70),❤️ (24),alphay (36),alphaa (29),alphal (29),alphae (30),➕ (16),➖ (16),✖️ (16),➗ (16),📑 (14)"
"543232268408455170","itzsushi._.","2024-03-30T00:52:58.8960000-04:00","Committed to UIUC CS and Physics! Go Illini! 💙 🧡","","🧡 (39),💙 (25),🔥 (18),🤩 (18),🎉 (21),‼️ (18),alphau (28),alphai (27),🇺 (27),alphac (26),❤️ (14)"
"616517783244767232","orange708fluffy","2024-03-30T01:09:41.3570000-04:00","Committed to Northeastern Cybersecurity 🎉","","alphan (40),alphao (22),alphar (22),alphat (21),alphah (22),🇪 (21),alphaa (21),alphas (21),🇹 (20),alphae (21),🇳 (21),🎉 (17),❤️ (13),🖤 (13),💻 (13),🔥 (14),🐶 (12)"
"726502730826252300","goose826","2024-03-30T03:08:09.7150000-04:00","Kinda late since I got in through ED, but committed to Brown and planning to concentrate in CS!!!🐻","","🐻 (46),🟫 (17),alphab (23),alphar (24),alphao (23),alphaw (22),alphan (25),🎉 (15),FaunaLoveBrown (13),🤎 (13),🔥 (15),rNeneBear (12),RoleSisterlyBear (12),😭 (10)"
"295013890474115073","aimerfan","2024-03-30T04:38:41.4450000-04:00","brown gaming fr
committed to brown for mathematics and chemistry! POG ANIMATED BEAR ON MY PORTAL","","alphab (46),alphar (27),alphao (25),alphaw (25),alphan (26),🐻 (19),🤎 (14),➗ (12),🟰 (12),➖ (12),➕ (12),chemistroo (12),🧪 (12),bcaMathThink2 (12),gigagamer (12),😭 (13),🎉 (2)"
"885295369515323402","amehta","2024-03-30T07:35:23.0990000-04:00","Committed to UNC Chapel-Hill for Public Policy & Business! Go Heels 🐏🐏!","","🎉 (44),alphau (27),alphan (28),alphac (27),🐏 (16),🩵 (18),stonks (9),pepebusiness (9),🇼 (11)"
"549872172194332682","calcoholic","2024-03-30T08:28:55.3470000-04:00","Committed to UCLA for Applied Mathematics at UCLA College of Letters & Sciences! 💙 💛 GO BRUINS!!!","","🎉 (44),alphau (29),alphac (29),alphal (29),alphaa (29),🩵 (20),💛 (19),➗ (10),➖ (11),➕ (10),🐐 (10),🟰 (10),bcaMathThink2 (10),🇼 (10)"
"306759697812160513","moquent","2024-03-30T12:08:34.1120000-04:00","Committed to Georgia Institute of Technology for Computer Science 🐝","","🎉 (39),alphag (26),alphat (26),alphae (25),alphac (25),alphah (25),💛 (13),mc_bee (14),beebun (12),🐝 (12),💻 (10),🧪 (9),🖤 (8)"
"977453397190017044","cynthia6","2024-03-30T12:19:59.3550000-04:00","Committed to University of Michigan - Stephen M. Ross School of Business for the Bachelor of Business Administration (BBA) Program as an international student 💙💛! Let’s go blue 〽️!!!","","🎉 (43),〽️ (21),💙 (20),💛 (20),🇲 (21),🇮 (21),🇨 (21),🇭 (21),alpham (24),alphau (22),stonks (16),🥳 (16),pepebusiness (14)"
"173459729027170304","redemptive101","2024-03-30T13:41:45.2730000-04:00","Committed to Case Western Reserve University for Computer Science :ExcitedAAA:","","🎉 (54),alphac (32),alphaw (32),alphar (32),alphau (32),💻 (17),🥳 (10),❤️ (6)"
"836158995861340212","clawedoff","2024-03-30T15:21:34.3670000-04:00","Committed to Purdue to the College of Engineering :peepocelebrate: :peepocelebrate: :peepocelebrate: 
> First-Year Engineering -> Bioengineering + Biochemistry 

**BOILER UP!!!!!!!!!** 🚂 💛 🖤","","alphap (51),alphau (36),alphar (35),alphad (35),🇺 (35),alphae (35),🚂 (27),🎉 (27),💛 (19),🖤 (16),❤️ (2)"
"508443216345956354","squidup","2024-03-30T17:56:55.3290000-04:00","COMMITTED TO GEORGIA TECH FOR CS CLASS OF 28 :silly:","","alphag (50),alphat (38),alphae (38),alphac (38),alphah (38),🐐 (22),🔥 (22),🎉 (23),🐝 (20),💛 (19),🖤 (18),💻 (18)"
"1024458736313565214","synthchip","2024-03-30T23:18:40.0340000-04:00","Committed to Cornell College of Engineering class of '28 pursuing BME 🎉🎉 NROTC scholarship w/ financial aid -> no cost to attend!! Go Bears 🐻❤️","","🎉 (58),alphac (35),alphao (33),alphar (32),alphan (33),alphae (33),alphal (33),🇱 (32),🌽 (27),🐻 (25),❤️ (18),MoneyWave (18),🪖 (20),🍿 (2)"
"942518200992677929","kaelrl","2024-03-31T10:37:20.3130000-04:00","Committed to Boston University for Anthropology with a specialization in Health & Medicine!!! ❤️🤍","","🎉 (57),alphab (27),alphao (25),alphas (25),alphat (25),🇴 (25),alphan (26),alphau (24),🇳 (20),alphai (21),alphav (21),alphae (21),alphar (22),🇸 (21),🇮 (21),🇹 (21),alphay (23)"
"773585817645088779","spookey_ryo","2024-03-31T14:13:03.1880000-04:00","Committed to Colby College for Psychology and Neuroscience as a Presidential Scholar!!! Go Mules 🫏💙","","alphac (50),alphao (35),alphal (36),alphab (33),alphay (34),❗ (23),🫏 (22),🧠 (21),💙 (19),🐐 (18),🎉 (27),🥵 (2)"
"463636578154315777","hollowtm","2024-03-31T17:38:43.4350000-04:00","Committed to UC Berkeley for Electrical Engineering and Computer Sciences (EECS)!!! GO BEARS 🐻 💙 💛","","🎉 (51),alphab (27),alphae (27),alphar (27),alphak (26),alphal (26),🇪 (27),alphay (27),🐻 (23)"
"459826870767058947","aphyann","2024-03-31T17:54:02.4650000-04:00","Committed to UC Irvine for Earth System Sciences (really wanted UCSD for marine bio but THIS IS GREAT)!!!! ZOT ZOT ZOT !! 💙 💛 🐜 🍴","","alphau (37),alphac (23),alphai (22),alphar (22),alphav (20),🇮 (20),alphan (21),alphae (20),🎉 (18),🐜 (16),💙 (16),💛 (14)"
"732635509087666247","_jaynie","2024-03-31T19:57:42.2010000-04:00","committed to uc davis for cognitive science!  💙 💛","","🔥 (45),alphau (23),alphac (22),alphad (21),alphaa (17),alphav (17),alphai (17),alphas (17),🧠 (17),bigbrain (13),🎉 (1)"
"513508445597728768","bighossreal","2024-03-31T22:02:33.7050000-04:00","committed to brown for (idk yet probably bio + linguistics + geology)","","🎉 (48),alphab (28),alphar (28),alphao (27),alphaw (27),alphan (29),🤎 (22),🐻 (23)"
"493611282050842627","rayman_","2024-03-31T23:18:14.8010000-04:00","Committed to NC State (2 months ago) into the college of Engineering (probably for CS)! GO PACK BEST BASKETBALL SCHOOL IN NC ❤️","","🎉 (45),alphan (25),alphac (24),alphas (24),alphat (25),alphaa (23),🇹 (24),alphae (23),🐺 (17),🇩 (8),🇯 (8),🅱️ (8),🇺 (8),🇷 (7),🇳 (8),🇸 (6)"
"503109288399732737","0xgamer","2024-04-01T03:52:19.0960000-04:00","Committed to Purdue for Computer Science ‘28!
**BOILER UP** 🚂","","🔥 (48),alphap (24),alphau (24),alphar (24),alphad (24),🇺 (23),alphae (23),🚂 (17),🎉 (4)"
"694564484764794890","nocapthatslegitbro","2024-04-01T07:59:09.8810000-04:00","committed to duke for bme/cs?? GO BLUE DEVILS💙💙😈😈","","🎉 (46),alphad (24),alphau (24),alphak (24),alphae (24),🩵 (15),👿 (15),😈 (9)"
"337125481990062081","skyter41","2024-04-01T13:26:50.6980000-04:00","Committed to UC Berkeley Letters and Sciences Political Economy!!!! (trying to transfer to Haas but if not I'll take poli econ!) 🐻 GOB EARS 🐻","","🎉 (42),alphab (25),alphae (23),alphar (25),alphak (24),alphal (24),alphay (25),💙 (16),💛 (16),🐻 (14),alphaa (15),alphah (15),🇦 (14),alphas (14)"
"610283167378833409","yypark","2024-04-01T15:57:23.1140000-04:00","Committed to the University of Michigan for Information Science & Law, Justice, and Social Change! **GO BLUE!! 💙💛 〽️**","","🎉 (57),alpham (32),alphai (30),alphac (30),alphah (30),🥹 (3),💙 (18),💛 (18),🐺 (17),⚖️ (17),🔥 (5)"
"336676963940958208","luneycress","2024-04-01T16:46:32.0940000-04:00","committed to princeton for school of public and international affairs! go tigers 🐅","","🎉 (69),alphap (32),alphar (31),alphai (31),alphan (31),alphac (31),alphae (31),alphat (31),alphao (31),🇳 (31),🐯 (16),🐅 (20),🖤 (14),🧡 (16),🤘 (1)"
"340281729430585355","saj1026","2024-04-01T22:28:49.0180000-04:00","committed to uc berkeley for statistics! go bears 🐻 💙 💛","","🎉 (55),alphau (31),alphac (31),alphab (30),alphae (30),alphar (30),alphak (30),🇪 (30),alphal (30),alphay (30),🐻 (23),🩵 (21),💛 (21),stonks (19),🫂 (2)"
"666665755911258122","striketrigger015","2024-04-02T19:59:23.1070000-04:00","Committed UT Austin  for Public Health will also do Pre-Med. Hook 'Em🤘","","🎉 (38),alphau (21),alphat (21),alphaa (20),🇺 (20),alphas (20),🇹 (21),alphai (20),alphan (20),🐂 (16),🤘 (16),🏥 (14),🌎 (14),🤠 (14),🤟 (13)"
"650438703239528533","jojoisstillhere","2024-04-02T22:02:37.0900000-04:00","committed to UConn for psychological sciences, marine sciences, and italian studies. also doing Pre-Med. go huskies!!! 🤍 💙 🏀","","🎉 (39),alphau (20),alphac (19),alphao (19),alphan (19),🇳 (19),💙 (13),🤍 (13),🐺 (13),⛹️ (14),🏀 (14),bigbrain (11),🔥 (10)"
"385603238423953418","rotationalsolids","2024-04-02T23:28:33.9130000-04:00","Committed to University of Southern California (USC) for Political Science on a Pre-Law track! ❤️💛❤️💛 FIGHT ON!!!✌️","","🎉 (42),alphau (23),alphas (22),alphac (22),⚔️ (13),⚖️ (12),✌️ (13),❤️ (12),💛 (12),🇫 (6),🇹 (6),alphaf (6),🇴 (6),alphaa (1),alpham (1)"
"1064365234481008741","green_berets","2024-04-03T03:30:56.5160000-04:00","Committed to Purdue University for AI!! Finally, a W after 28 Ls   Go Boilermakers!!  🚂","","🎉 (45),alphap (23),alphau (21),alphar (21),alphad (21),🇺 (21),alphae (21),🚂 (20),🇼 (15),🔥 (14),💛 (14),🖤 (14)"
"509715628387598346","wscgoat","2024-04-03T12:13:23.3550000-04:00","Committed to the University of Michigan for Urban Technology! To make cities near you better. **Go Blue!** 🔵 🟡 🏙️","","🎉 (41),alphau (26),alpham (28),alphai (26),alphac (26),alphah (28),🔵 (17),🟡 (17),🏙️ (15)"
"1185006471008759838","djxj0830","2024-04-03T16:06:04.2870000-04:00","Commited to UT Austin for canfield business honors! (pls make me love this school) Hook ‘em🤘","","✅ (29),alphat (21),alphae (21),🇽 (21),alphaa (21),🇸 (21),🎉 (16),🐂 (14),🤘 (16)"
"597254835598917637","slzr135","2024-04-03T21:11:14.9110000-04:00","Committed to Colby College for Environmental Policy w/ A FULL RIDE!!! **GO MULES 💙 🫏 💙 **","","🎉 (52),alphac (24),alphao (24),alphal (24),alphab (24),alphay (24),🫏 (17),💙 (15),💸 (15),alphaa (11),🅱️ (11),alphae (11)"
"851103404360859718","nachamojn","2024-04-04T13:05:35.0590000-04:00","Committed to University of Southern California (USC) for Behavorial Economics and Psychology GO TROJANS ❤️💛  FIGHT ON 🙂","","🎉 (38),alphau (27),alphas (28),alphac (27),😎 (12),⚔️ (11),🥳 (9),❤️ (11),✌️ (13)"
"547945147221147649","ntdeeznuts","2024-04-04T18:38:11.9060000-04:00","committed to UC Riverside today for electrical engineering!!! go highlanders hell yea!!!! 🐻 🔥","","alphau (35),alphac (30),alphar (31),🪫 (17),⚡ (17),alphav (12),🎉 (16),smile (6),based (6)"
"818054697981050890","meloncaeke","2024-04-05T08:04:57.2450000-04:00","Committed to Georgetown for Gov/History on the pre-law track!! HOYA SAXA","","🎉 (42),alphag (21),alphae (18),alphao (18),🇷 (18),🇬 (18),🇪 (18),alphat (18),⭕ (18),alphaw (18),alphan (19)"
"666362925652377643","plkyphr","2024-04-05T14:07:34.2140000-04:00","Committed to UNC-Chapel Hill for Biostatistics!!! Go Tar Heels!! :elmorise: 🩵🐏🩵","","🤓 (25),🇺 (20),🇳 (19),🇨 (19),alphac (15),🇭 (15),alphaa (15),alphap (15),alphae (15),alphal (15),alphah (15),alphai (15),🇱 (15),🫷 (15),🎉 (19)"
"628070359245127691","darthzygote","2024-04-05T18:45:47.0990000-04:00","Committed to Carnegie Mellon University for Electrical and Computer Engineering! Go Tartans!! ❤️ 🖤 🐕‍🦺","","🔥 (68),🇨 (43),alpham (43),alphau (43),🐕‍🦺 (27),🖥️ (22),⚡ (21),🎉 (9)"
"347757153639071752","fuusion.","2024-04-06T14:51:27.9630000-04:00","Committed to American University for Political Science and Environmental Studies in the D.C. Cornerstone Internship program!!! ❤️💙 GO EAGLES 🦅","","🇺🇸 (33),alphaa (13),alpham (14),alphae (14),alphar (13),alphai (13),alphac (13),🅰️ (13),alphan (13),🔥 (7),peepocelebrate (6),🎉 (8),🦅 (7),🏳️‍🌈 (4)"
"509597882782056449","breezytotem","2024-04-06T16:26:17.1040000-04:00","❤️ 🤍 Committed to **NORTHEASTERN @ D'Amore-McKim!!!!** LETS WIN ANOTHER BEANPOT **GO HUSKIESSSSS** ❤️ 🤍","","🐺 (25),alphan (14),alphao (13),alphar (14),alphat (13),alphah (14),alphae (13),alphaa (13),alphas (13),🇹 (13),🇪 (13),🇷 (13),🇳 (13),🎉 (10)"
"894100252326527027","pfwa","2024-04-06T16:50:47.5760000-04:00","committed to the University of Buffalo (SUNY) for electrical engineering. thank you all for your help 😎","","🎉 (35),⚡ (12),💡 (11),🦾 (10),🐃 (10),🦬 (9),alphab (7),alphau (7),🇫 (7),alphaf (7),alphaa (7),alphal (7),alphao (7)"
"459331740067168270","vrr","2024-04-06T17:48:08.9110000-04:00","Committed to Carnegie Mellon University for Computer Science! So excited for the next chapter to begin. GO TARTANS!!!! ❤️","","alphac (39),alpham (29),alphau (29),🎉 (20),🍈 (12),🖥️ (6)"
"288828367833268225","captaink3tchup","2024-04-06T20:45:46.5470000-04:00","Committed to UIUC for CS + Linguistics.","","🎉 (34),alphau (23),alphai (23),🇺 (23),alphac (23),🔥 (11),💻 (12),🔖 (9),🍅 (6),🗣️ (6)"
"1161137938780934185","wii_mini","2024-04-07T02:25:10.4250000-04:00","I’ve committed to 13 year old me’s dream school: the University of California, Berkeley! 

I’ll study under the Molecular Environmental Biology major at the Rausser College of Natural Resources (with the goal of applying to medical school). 

It’s a full circle moment that I’ll cherish for a long time. Thank you A2C.

GO BEARS! 🐻 🟦🟨","https://cdn.discordapp.com/attachments/821142255510618162/1226417469111930940/IMG_0486.jpg?ex=677ec306&is=677d7186&hm=06b7f3932b443a2057bbd080ac10334b840bbd16a1dec4f801f5c4f7c0bfe4af&","🎉 (56),alphau (25),alphac (25),alphab (25),alphae (24),alphar (24),alphak (24),alphal (24),alphay (24),💙 (11),💛 (10),🐻 (13),🧬 (11),🧑‍🔬 (10),🧫 (8),🤩 (9),🫡 (8),🫂 (5)"
"615554140818374679","pylonautics","2024-04-07T02:51:26.0980000-04:00","Committed to Purdue for First Year Engineering, hoping to specialise in Mechanical Engineering. BOILER UP! 🚂🚂🚂","","🎉 (35),alphap (21),alphau (21),alphar (21),alphad (21),🇺 (21),alphae (21),🚂 (17),🔥 (10)"
"1144535945966788628","0x1f1e33ull","2024-04-07T03:24:44.4990000-04:00","Committed to UCSB's College of Creative Studies for Physics! I know this may be a bit late, since I just realized this place existed; but nevertheless I don't regret the decision on my behalf one bit.","","🎉 (29),🇼 (9),🔥 (8),🇺 (15),🇨 (14),🇸 (14),🅱️ (15)"
"1213101098512941117","dbbles","2024-04-07T08:22:20.0770000-04:00","Committed to Princeton! I’m still unsure on what to major in because everything excites me. GO TIGERS!!! 🐅 🐅 🐅","","🫶🏽 (46),🐅 (23),alphap (25),alphar (25),alphai (24),alphan (25),alphac (24),alphae (24),alphat (24),alphao (24),🇳 (24),🎉 (20)"
"326688267846287361","ti.c","2024-04-07T12:49:47.1040000-04:00","Committed to Cornell University CALS for Biometry and Statistics!  ✨🌱📈

So, so excited for what the future holds! Thank you, A2C! 🫶

Let’s go Big Reddddd 🐻❤️💪","","🎉 (55),alphac (26),alphao (25),alphar (26),alphan (26),alphae (25),alphal (25),🇱 (25),🌽 (17),🪴 (13),stonks (11)"
"559032013647249433","ma1.","2024-04-08T13:40:43.6100000-04:00","Committed to Wake Forest University under the full-ride Gordon Scholarship! Go deacs! 🖤💛","","🎉 (38),alphaw (17),alphaf (16),alphau (16),🖤 (8),💛 (8),🎩 (1)"
"518116697119391744","srdum","2024-04-08T21:48:21.5430000-04:00","Commited to Purdue for First year engneering (with the intention of doing Pure Math + Comp Eng!)

Studying abroad has always been a dream of mine, ever since I was a little kid and learned about the US colleges in a summer vacation trip my family made. It truly cannot be compared to anything that I could find in my country. It's simply not even close.

Finished my Purdue visit today, and it's everything younger me couldve hoped for.

Boiler up!","","🎉 (42),alphap (23),alphau (23),🇷 (23),alphad (23),🇺 (23),alphae (23),🚂 (15)"
"682438914966814741","joshi1381","2024-04-09T10:55:12.4170000-04:00","Committed to Northeastern for Biochemistry and the Honors College (intending to declare Pre-Med). I cannot wait! Let's go Huskies!❤️🤝","","🎉 (30),alphan (15),alphae (14),alphau (14),🧬 (10),🪴 (9),hoosky (7),doggohand (6)"
"678236845611417602","bachruoi","2024-04-09T12:09:41.1970000-04:00","Committed to Colby College for Chemistry (aiming for the 3+2 Engineering program with Dartmouth, but that's a future me problem), with Presidential Scholarship and basically a full ride! GO MULES 🫏","","🎉 (33),💯 (14),alphac (15),alphao (16),alphal (15),alphab (15),alphay (15),🐐 (7)"
"613394498470543362","srinivas06","2024-04-09T14:43:47.3530000-04:00","Committed to Purdue for First Year Engineering (Comp Eng <3)

**BOILER UPP!!!!!!!!! 🚂 **","","🚂 (31),alphap (15),🇺 (15),alphar (15),alphad (15),alphau (15),alphae (15),🎉 (8)"
"561569818877231115",".blank1.","2024-04-09T20:06:15.9830000-04:00","Committed to UNC for CS! **GO TAR HEELS** 🩵 🐏","","🇺 (31),🇳 (22),🇨 (23),🩵 (15),🤍 (11),blobrainbow (8),🎊 (12),😈 (7)"
"435200177217732633","youareyou","2024-04-10T09:32:12.9140000-04:00","Committed to Purdue for aerospace engineering! 🚂🚂🚂⬆️","","alphap (25),alphau (15),alphar (16),alphad (15),🇺 (15),alphae (15),🎉 (16),🚂 (9),✈️ (4)"
"720878221071220877","become1508","2024-04-10T12:15:45.4450000-04:00","Committed to the University of Michigan for Physics. 
[Go Yellow? Cuz I don't like blue]

GOO WOLVERINES!!!!

Kind of ironic how I fell in love with UMich in Grade 8(those were the times I didn't know Yale or Brown existed) when I first realized I wanted to study in the USA. Over the years, Yale, Princeton, and Brown got me more excited while UMich remained a soft spot. 

Well, here I am now. Back to where I started.","","alpham (43),alphai (25),alphac (25),alphah (25),🇮 (22),alphag (22),alphaa (22),alphan (22),🎉 (22),❤️ (11)"
"404618050667806730","m3t4morpho515","2024-04-10T13:52:29.1790000-04:00","Committed to UChicago for Molecular Engineering! 

It's been a long grind with many highs and lows as an international who knew nothing about this process when I stumbled across some youtube videos a few years back (college decision reaction videos into A2C kid pipeline is real). It's unreal to me to finally to reach the end of this incredible journey. 

:ucPhoenix::ucPhoenix:Go Maroons! :ucPhoenix: :ucPhoenix:","","🎉 (48),alphau (23),alphac (23),alphah (23),alphai (23),🇨 (22),alphaa (22),alphag (22),alphao (22),Agent_Phoenix (13)"
"291198181264326658","mythosaurmando","2024-04-11T06:24:18.5660000-04:00","Committed to SUNY College of Environmental Science and Forestry for Wildlife Biology!! Go Mighty Oaks!!","","alphas (36),alphau (31),alphan (31),alphay (31),🎉 (21),alphae (14),🇸 (13),alphaf (13),🌲 (11)"
"614802230414934018","thepeoplewhosees","2024-04-11T20:53:36.4850000-04:00","Finally committed to UIUC for computer science 💙 🧡","","🎉 (37),alphau (21),alphai (24),🇺 (21),alphac (20),💻 (10)"
"544031185207164928",".imnoob_","2024-04-13T09:47:28.7080000-04:00","Committed to UMich - Stephen M. Ross School of Business for the Bachelor of Business Administration (BBA) **Go Blue!**

On my way to being a finance bro (:)","","money (28),alphau (17),alpham (20),alphai (17),alphac (17),alphah (17),💰 (11),🎉 (13),💙 (1),💛 (1)"
"711363166831116370","kesh888","2024-04-13T16:39:09.4490000-04:00","I’m happy (and relieved) to announce I committed to Purdue University for First Year Engineering —> Aerospace Engineering. **BOILER UP!!!**  🚂☝️","","🎉 (26),alphap (13),alphau (12),alphar (12),alphad (12),🇺 (12),alphae (12),🚂 (10),🐐 (10)"
"1062111442096111708","michelleobama111","2024-04-13T17:20:46.2560000-04:00","Committed to Macalester College for Public Health and Political Science!!  GO SCOTS🩵 🧡","","🎉 (32),Ⓜ️ (18),🅰️ (16),🇨 (16),alphaa (17),alphal (18),alphae (16),alphas (17),alphat (17),🇪 (16),alphar (18),🏙️ (11),🥹 (8)"
"709855515286569063","aviprimetime","2024-04-13T21:24:04.8990000-04:00","Late to the party but proud to say I have finally committed to UCMerced for Political Science!

It's been a long 4 years, straight up hell at times, but I'm pleased to have reached this point. Here's to a great time at Merced, and then on to grad school! Go Bobcats!!","","❤️ (28),alpham (19),alphae (18),alphar (19),alphac (19),🇪 (19),alphad (18),🎉 (4)"
"184779320676450304","spriitee","2024-04-14T03:47:07.3480000-04:00","Committed to UCSB for Psychology and Brain Sciences!!

Go Gauchos!","","🔥 (27),alphau (19),alphac (19),alphas (19),alphab (19),🎉 (14)"
"646812453845467149","missy14","2024-04-14T14:16:09.7580000-04:00","Committed to Bucknell University for economics + international relations!! GO BISONNN!! 💙🧡🦬","","alphab (23),alphau (18),alphac (18),alphak (18),alphan (19),alphae (18),alphal (18),alphalw (18),🎉 (13)"
"416765585892966410",".wen.wen.","2024-04-14T15:35:17.1370000-04:00","comMITed to MIT for chemistry & biology!!! truly blessed and so so so excited for fall! ROLL TECH 🦫🦫","","👑 (58),🦫 (33),alphaw (26),alphae (26),alphan (27),🐐 (24),🎉 (22),alpham (24),alphai (24),alphat (24),kith (7),❤️ (6),🙄 (4),🤓 (4),🤭 (4),💯 (7),1000 (7),word_100000 (7),TES_100000 (7),😎 (4)"
"508085886840340480","sharkisntlive","2024-04-15T02:51:04.6850000-04:00","Committed to Ohio State University for mechanical engineering! Take that Michigan! ❤️","","realism (20),alphao (21),alphah (22),alphai (22),⭕ (22),alphas (17),alphat (17),alphaa (17),🇹 (17),alphae (17),🎉 (13),👎 (2),🩵 (4),💛 (3)"
"740638385856839720","driedmangoes_","2024-04-15T10:12:01.2980000-04:00","Committed to Lehigh University for a BS in Population Health with almost a full ride!!!  **GO MOUNTAIN HAWKSSSS** 🦅🦅","","peepocelebrate (18),alphal (14),alphae (14),alphah (15),alphai (14),alphag (14),🇭 (14),🦅 (10),🎉 (10)"
"313793274114736138","gradient0","2024-04-15T23:44:50.9130000-04:00","COMMITTED TO PRINCETON FOR CS!!! **ROLLL TI(GS)!!!** 🐯 :RDJScream::RDJScream::RDJScream::RDJScream:🐯","","🎉 (42),🐅 (20),alphap (20),alphar (20),alphai (19),alphan (20),alphat (21),alphao (20),🇳 (19),alphac (13),alphae (13),RDJScream (8)"
"709216985182896145","moonshot_fireball","2024-04-16T19:44:22.9230000-04:00","Committed to the University of Michigan for history and political science! **Go Blue**! 💛💙 〽️","","💪 (30),🎉 (20),💙 (15),💛 (16),🇬 (13),🇴 (13),🇧 (13),🇱 (13),🇺 (12),🇪 (13),alpham (16),‼️ (10)"
"697290550113599508","ivwhy.","2024-04-17T01:57:26.9280000-04:00","committed to uc berkeley for marine science! go bears! 🐻 💙 💛","","alphau (29),alphac (22),alphab (20),🐻 (13),💛 (11),💙 (11),🦭 (12),🐟 (12),🌊 (12),🎉 (14)"
"738786980237934613","songsbystorm","2024-04-17T01:58:16.1400000-04:00","Committed to Georgia Tech for CS!! **Go Jackets**! 💛🐝 :yell:","","🐝 (32),alphat (19),alphae (19),alphac (20),alphah (20),💻 (12),🧑‍🔬 (12),🎉 (15),alphai (1),alphas (1),RDJScream (1),sphereflush (1),🥹 (1),alphaa (1),alphak (1),pain (1),alphap (1)"
"505597855617122324","mr.admr","2024-04-17T05:57:35.3480000-04:00","Commited to UIUC for mechanical engineering! Go Illini! 🧡🟦🟧💙","","alphau (24),alphai (20),🇺 (20),alphac (19),🧡 (14),💙 (13),🎉 (16)"
"284756610595815425","legoemo808","2024-04-17T22:04:38.0360000-04:00","Committed to THE George Washington University for Political Science! Go George!","","alphag (32),alphaw (27),alphau (27),🎉 (22),🩵 (10),🇺🇸 (11)"
"544222775053778955","kingkuakeroats","2024-04-17T23:05:03.5380000-04:00","Committed to Princeton University for Molecular Biology! Go tigers🐯 !","","🎉 (35),alphap (26),alphar (24),alphai (24),alphan (24),alphac (23),alphae (23),alphat (23),alphao (23),🇳 (23),🐯 (17),🧬 (15),🔬 (13)"
"1188292208462405694","vic_torious.","2024-04-17T23:41:15.9980000-04:00","comitted to harvard for government! go crimsons!","","🎉 (36),alphah (30),alphaa (25),alphar (24),alphav (25),🇦 (25),🇷 (24),alphad (25),🏛️ (19)"
"702376590394392646","smhwithouttheh","2024-04-18T02:46:46.2860000-04:00","i found my old intro post on a2c from 10th grade and at the time my top 2 colleges were northwestern and uc berkeley. fast forward to nine months, 75 essays, fifty thousand words, 850k in scholarship money later. i'm pleased to announce that i've committed to UC Berkeley for an intended double major in media studies and data science. go bears 🐻 💙 💛 <3","","🩷 (67),❤️ (40),‼️ (37),😍 (35),blobheart (33),🎊 (31),🔥 (32),🇼 (33),🐻 (27),💙 (24),💛 (24),alphac (29),alphaa (29),alphal (29),🥹 (19),🎉 (22),👍 (2)"
"494474830079328258","ashuto.sh","2024-04-18T06:35:09.4600000-04:00","committed to ucla for computer science at the henry samueli school of engineering!! go bruins 🐻💙💙💛💛","","alphau (29),alphac (27),alphal (25),alphaa (25),💙 (12),💛 (10),🐻 (12),🎉 (14)"
"845733533582622751","adrianiscool","2024-04-18T11:14:29.7580000-04:00","Committed to HARVARD for Economics, what a dream come true!

Thanks to this server and to everyone in here for all their support!","https://cdn.discordapp.com/attachments/821142255510618162/1230536943863992370/IMG_6640.jpg?ex=677e9655&is=677d44d5&hm=fbba2c48c30a80aaa0e1d2ad668ff39f4db6a41aed69234fc819afe6cee1cc6b&","❤️ (50),alphah (41),alphaa (30),alphar (30),alphav (30),🇦 (28),🇷 (28),alphad (27),🎉 (26),📊 (20)"
"709051707321221122","samychoo32","2024-04-18T12:49:17.2820000-04:00","Committed to Texas A&M College of Engineering for aerospace engineering *for now!* GO AGGIES!","","alphat (28),alphaa (19),alpham (19),alphau (19),🎉 (15),tamu (14),✈️ (10)"
"699727627770134599","koirainism","2024-04-19T00:30:32.7340000-04:00","Committed to the University of California, Los Angeles for Biochemistry!

This whole process has been so weird to be honest. If you asked me in fall if I though I'd get into UCLA, I'd laugh at you. But also, choosing UCLA over my dream school (UMich I will always have a soft spot for you) was definitely a tough decision to make. Oh well, we roll.

GO BRUINS!","","🎉 (29),alphau (22),alphac (22),alphal (21),alphaa (21),⚗️ (12),🧪 (12),👨‍🔬 (12),🧬 (11),🐻 (8)"
"468236384663240714","daliadidthat","2024-04-19T08:19:34.1910000-04:00","Committed to University of Toronto with membership to Woodsworth College for studies in Life Sciences! WE ARE TO!! GO BLUES!!! 💙 🩵 💙","","alphau (24),alphao (21),alphaf (21),alphat (21),🎉 (18),💙 (13),🩵 (12)"
"689307449102041300","teampenguiners","2024-04-19T11:27:08.9120000-04:00","Committed to University of Michigan for CompSci! Go Blue!","","alphau (24),alpham (21),alphai (19),alphac (18),alphah (19),🔵 (12),🟡 (9),🎉 (14)"
"902787345953202177","ka1ros_","2024-04-19T11:30:48.8110000-04:00","committed to ucla for microbiology, immunology, and molecular genetics! go bruins! 🐻💙💛🐻","","🎉 (23),alphau (17),alphac (14),alphal (14),alphaa (14),💙 (11),💛 (8),bruin (8),🇼 (8)"
